business_id,name,address,city,state,postal_code,categories,latitude,longitude,attributes
IQPsL4ZKgYpvuN0BJn_yhQ,Mundos,901 N Milpas St,Santa Barbara,CA,93103,"restaurants, desserts, food, latin american, burgers, french, soul food, gluten-free, asian fusion",34.4299527,-119.6907927,"{'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'WheelchairAccessible': 'True', 'HasTV': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BikeParking': 'True', 'RestaurantsReservations': 'False'}"
YzcchXErwyb_8FL6bVPwEA,Peabody's,1198 Coast Village Rd,Santa Barbara,CA,93108,"bars, nightlife, american (traditional), restaurants",34.4210687,-119.6447302,"{'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'False', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'""}"
nnn78cplvQGZSMVblpI5gQ,Mandarin Palace,3955 State St,Santa Barbara,CA,93105,"chinese, restaurants",34.4391030986,-119.7526712666,"{'WiFi': ""u'no'"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'False', 'DriveThru': 'False', 'RestaurantsTableService': 'True', 'DogsAllowed': 'False', 'HappyHour': 'False', 'Caters': 'False'}"
okc-iCgWvKGa1DfQSOh1Ig,Milpas Taqueria,316 N Milpas St,Santa Barbara,CA,93103,"mexican, restaurants",34.4250335328,-119.6827870625,"{'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'quiet'"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTableService': 'False', 'RestaurantsGoodForGroups': 'False', 'ByAppointmentOnly': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'BusinessParking': 'None', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}""}"
tGQytMbOXDdZS_OSK9hkBw,Louie's California Bistro,1404 De La Vina St,Santa Barbara,CA,93101,"restaurants, sandwiches, american (new)",34.4234023,-119.7091656,"{'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'Caters': 'False', 'GoodForKids': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsTableService': 'True', 'DogsAllowed': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'quiet'""}"
H4Zf42Q3I8JyQ-V5l4dJrg,Blush Lounge,630 State St,Santa Barbara,CA,93101,"lounges, cocktail bars, bars, nightlife, restaurants, hookah bars, american (new)",34.4186769,-119.6975179,"{'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'GoodForKids': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}"
UAy8Qc_T0CuHxQRiUMNN4g,La Salsa,"3938 State St, Ste 200",Santa Barbara,CA,93105,"salad, mexican, restaurants",34.4457925072,-119.7431653228,"{'OutdoorSeating': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'HasTV': 'False', 'Caters': 'True', 'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'DriveThru': 'False'}"
RKuAfE06rDcetvOTI5MbbA,Taqueria El Buen Gusto,836 N Milpas St,Santa Barbara,CA,93103,"tacos, restaurants, mexican",34.430141,-119.690105,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'WiFi': ""'no'"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'Caters': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': True, u'validated': False}"", 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': False}""}"
upxQiiUF-6NM9jOJCxS_hg,Hennings Cake Boutique,28 W Figueroa St,Santa Barbara,CA,93101,"bakeries, food, restaurants, coffee & tea, cafes, breakfast & brunch",34.421797,-119.704192,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True'}"
jZAU0OShjmcxIhkruFlZng,Coast Restaurant & Bar,"Canary Hotel, 31 W Carrillo St",Santa Barbara,CA,93101,"restaurants, event planning & services, american (new), party & event planning, american (traditional)",34.420334,-119.7107494,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': True, 'valet': True}"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'Alcohol': ""'full_bar'"", 'HappyHour': 'True'}"
Ch6O9z9_hHDACROLTr2JUQ,European Deli Market,4422 Hollister Ave,Santa Barbara,CA,93110,"delis, food, restaurants, grocery",34.440266,-119.7707687,"{'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'False', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'HasTV': 'True'}"
2QvkOHC-pWGiAmvQ9xX64Q,Nardonne's La Famiglia Pizzeria,17 W Ortega St,Santa Barbara,CA,93101,"pizza, restaurants, beer, wine & spirits, italian, food, sandwiches",34.4180954098,-119.6985309209,"{'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'Alcohol': ""u'beer_and_wine'"", 'GoodForKids': 'True'}"
-8iATYRnN46Km0_-ldx6cg,Pace food+drink,413 State St,Santa Barbara,CA,93101,"food, restaurants, american (new)",34.416158,-119.6948315,"{'WiFi': ""u'no'"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'Caters': 'False', 'GoodForKids': 'False', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsTakeOut': 'True'}"
AqOSpSqdocwtIjqTECW2ng,Broad Street Oyster Company,418 State St,Santa Barbara,CA,93101,"fish & chips, seafood, restaurants",34.416527,-119.6945756,
FE5R_F7svUphKeUWuxA0JA,Del Pueblo Cafe,5134 Hollister Ave,Santa Barbara,CA,93111,"mexican, restaurants",34.435934,-119.8028451,"{'OutdoorSeating': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'Caters': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': False}""}"
WQnjp_CEYTYKBBKJDME0bQ,Vons,3855 State St,Santa Barbara,CA,93105,"flowers & gifts, restaurants, grocery, food, bakeries, shopping, florists",34.4384866,-119.7495281,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True'}"
LtxG9DTXCFpteVkD4SGBlw,Sevtap Winery Tasting Room,23 E Canon Perdido St,Santa Barbara,CA,93101,"wine tasting room, jazz & blues, tapas bars, wineries, food, wine bars, champagne bars, music venues, arts & entertainment, restaurants, bakeries, bars, nightlife",34.421359,-119.7000324,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'GoodForKids': 'False', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'beer_and_wine'"", 'NoiseLevel': ""u'average'"", 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'GoodForDancing': 'True', 'BYOB': 'False', 'DriveThru': 'False', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'HappyHour': 'False', 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'Caters': 'True'}"
KobS8yqBelXH11gaIhZJSg,The Endless Summer Bar Cafe,"113 Harbor Way, Ste 180",Santa Barbara,CA,93109,"seafood, american (traditional), burgers, bars, nightlife, restaurants, cafes, sports bars",34.4034873694,-119.6937026829,"{'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'DriveThru': 'False', 'NoiseLevel': ""u'average'"", 'GoodForDancing': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'CoatCheck': 'False', 'HappyHour': 'True', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Smoking': ""u'no'""}"
OODq_Mki-e929E8NfPc7-Q,Whitefoot Meat Market,"336 N Milpas St, Ste E",Santa Barbara,CA,93103,"specialty food, delis, food, restaurants, meat shops",34.425389,-119.683614,"{'GoodForKids': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False'}"
zJpZ-uQ_F0XVgK1u98uWSg,Gloria's Gourmet Kitchen,631 W Carrillo St,Santa Barbara,CA,93101,"food trucks, tacos, mexican, salad, food, restaurants",34.4146025,-119.7100933,"{'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': 'None', 'BusinessParking': 'None', 'WheelchairAccessible': 'True', 'Alcohol': ""u'none'""}"
apmw_lkLdwWbeYiI9ysdJg,Bar 29,1134 Chapala St,Santa Barbara,CA,93101,"restaurants, bars, gastropubs, american (traditional), cocktail bars, nightlife, tapas/small plates, american (new)",34.422291,-119.705339,"{'WiFi': ""u'free'"", 'Caters': 'False', 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'CoatCheck': 'False', 'ByAppointmentOnly': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'DogsAllowed': 'False', 'RestaurantsReservations': 'False', 'Smoking': ""u'no'"", 'RestaurantsTableService': 'True', 'HasTV': 'False', 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForDancing': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'True'}"
